iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,population,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,people_vaccinated_per_hundred,year,month,week,year_month,case_fatality_rate,vax_pct_population
CAN,North America,Canada,2021-01-30,8350916,55201,115641,784,30219.0,18131.0,12087.0,1656.0,276.0,38000000,219760.947,1452.658,3043.184,20.632,0.05,2021,1,4,2021-01,1.3848,0.03
CAN,North America,Canada,2021-01-31,8399274,48358,116475,834,32303.0,19381.0,12921.0,1450.0,241.0,38000000,221033.526,1272.579,3065.132,21.947,0.05,2021,1,4,2021-01,1.3867,0.03
CAN,North America,Canada,2021-02-01,8449151,49877,117163,688,34457.0,20674.0,13782.0,0.0,249.0,38000000,222346.079,1312.553,3083.237,18.105,0.05,2021,2,5,2021-02,1.3867,0.04
CAN,North America,Canada,2021-02-02,8513723,64572,118097,934,36680.0,22008.0,14672.0,0.0,322.0,38000000,224045.342,1699.263,3107.816,24.579,0.06,2021,2,5,2021-02,1.3871,0.04
CAN,North America,Canada,2021-02-03,8565621,51898,118767,670,38972.0,23383.0,15588.0,1556.0,259.0,38000000,225411.079,1365.737,3125.447,17.632,0.06,2021,2,5,2021-02,1.3866,0.04
CAN,North America,Canada,2021-02-04,8617668,52047,119543,776,41334.0,24800.0,16533.0,1561.0,260.0,38000000,226780.737,1369.658,3145.868,20.421,0.07,2021,2,5,2021-02,1.3872,0.04
CAN,North America,Canada,2021-02-05,8685013,67345,120378,835,43765.0,26259.0,17506.0,2020.0,336.0,38000000,228552.974,1772.237,3167.842,21.974,0.07,2021,2,5,2021-02,1.386,0.05
CAN,North America,Canada,2021-02-06,8746114,61101,121169,791,46266.0,27759.0,18506.0,1833.0,305.0,38000000,230160.895,1607.921,3188.658,20.816,0.07,2021,2,5,2021-02,1.3854,0.05
CAN,North America,Canada,2021-02-07,8794718,48604,122034,865,48837.0,29302.0,19534.0,1458.0,243.0,38000000,231439.947,1279.053,3211.421,22.763,0.08,2021,2,5,2021-02,1.3876,0.05
CAN,North America,Canada,2021-02-08,8843983,49265,122559,525,51477.0,30886.0,20590.0,1477.0,246.0,38000000,232736.395,1296.447,3225.237,13.816,0.08,2021,2,6,2021-02,1.3858,0.05
CAN,North America,Canada,2021-02-09,8896188,52205,123113,554,54186.0,32511.0,21674.0,1566.0,261.0,38000000,234110.211,1373.816,3239.816,14.579,0.09,2021,2,6,2021-02,1.3839,0.06
CAN,North America,Canada,2021-02-10,8955751,59563,123714,601,56965.0,34179.0,22786.0,1786.0,297.0,38000000,235677.658,1567.447,3255.632,15.816,0.09,2021,2,6,2021-02,1.3814,0.06
CAN,North America,Canada,2021-02-11,9018918,63167,124497,783,59813.0,35887.0,23925.0,1895.0,315.0,38000000,237339.947,1662.289,3276.237,20.605,0.09,2021,2,6,2021-02,1.3804,0.06
CAN,North America,Canada,2021-02-12,9071067,52149,125178,681,62731.0,37638.0,25092.0,1564.0,260.0,38000000,238712.289,1372.342,3294.158,17.921,0.1,2021,2,6,2021-02,1.38,0.07
CAN,North America,Canada,2021-02-13,9136822,65755,125870,692,65718.0,39430.0,26287.0,1972.0,328.0,38000000,240442.684,1730.395,3312.368,18.211,0.1,2021,2,6,2021-02,1.3776,0.07
CAN,North America,Canada,2021-02-14,9185082,48260,126561,691,68775.0,41265.0,27510.0,1447.0,241.0,38000000,241712.684,1270.0,3330.553,18.184,0.11,2021,2,6,2021-02,1.3779,0.07
CAN,North America,Canada,2021-02-15,9235532,50450,127297,736,71901.0,43140.0,28760.0,1513.0,252.0,38000000,243040.316,1327.632,3349.921,19.368,0.11,2021,2,7,2021-02,1.3783,0.08
CAN,North America,Canada,2021-02-16,9303323,67791,128382,1085,75096.0,45057.0,28760.0,2033.0,338.0,38000000,244824.289,1783.974,3378.474,28.553,0.12,2021,2,7,2021-02,1.38,0.08
CAN,North America,Canada,2021-02-17,9351968,48645,129252,870,78361.0,47016.0,31344.0,1459.0,243.0,38000000,246104.421,1280.132,3401.368,22.895,0.12,2021,2,7,2021-02,1.3821,0.08
CAN,North America,Canada,2021-02-18,9417672,65704,130231,979,81696.0,49017.0,32678.0,1971.0,328.0,38000000,247833.474,1729.053,3427.132,25.763,0.13,2021,2,7,2021-02,1.3828,0.09
CAN,North America,Canada,2021-02-19,9479076,61404,130886,655,85100.0,51060.0,34040.0,1842.0,307.0,38000000,249449.368,1615.895,3444.368,17.237,0.13,2021,2,7,2021-02,1.3808,0.09
CAN,North America,Canada,2021-02-20,9526063,46987,131378,492,85100.0,53144.0,35429.0,1409.0,234.0,38000000,250685.868,1236.5,3457.316,12.947,0.14,2021,2,7,2021-02,1.3791,0.09
CAN,North America,Canada,2021-02-21,9582242,56179,132289,911,92117.0,55270.0,36846.0,1685.0,280.0,38000000,252164.263,1478.395,3481.289,23.974,0.15,2021,2,7,2021-02,1.3806,0.1
CAN,North America,Canada,2021-02-22,9639094,56852,133151,862,95729.0,57437.0,38291.0,1705.0,284.0,38000000,253660.368,1496.105,3503.974,22.684,0.15,2021,2,8,2021-02,1.3814,0.1
CAN,North America,Canada,2021-02-23,9705117,66023,133883,732,99411.0,59646.0,39764.0,1980.0,330.0,38000000,255397.816,1737.447,3523.237,19.263,0.16,2021,2,8,2021-02,1.3795,0.1
CAN,North America,Canada,2021-02-24,9759499,54382,134527,644,103162.0,61897.0,41264.0,1631.0,271.0,38000000,256828.921,1431.105,3540.184,16.947,0.16,2021,2,8,2021-02,1.3784,0.11
CAN,North America,Canada,2021-02-25,9814315,54816,135404,877,106983.0,64189.0,42793.0,1644.0,274.0,38000000,258271.447,1442.526,3563.263,23.079,0.17,2021,2,8,2021-02,1.3797,0.11
CAN,North America,Canada,2021-02-26,9861513,47198,136086,682,110873.0,66523.0,44349.0,1415.0,235.0,38000000,259513.5,1242.053,3581.211,17.947,0.18,2021,2,8,2021-02,1.38,0.12
CAN,North America,Canada,2021-02-27,9920310,58797,136945,859,114833.0,68899.0,45933.0,1763.0,293.0,38000000,261060.789,1547.289,3603.816,22.605,0.18,2021,2,8,2021-02,1.3805,0.12
CAN,North America,Canada,2021-02-28,9969419,49109,137509,564,118862.0,71317.0,47544.0,1473.0,245.0,38000000,262353.132,1292.342,3618.658,14.842,0.19,2021,2,8,2021-02,1.3793,0.13
CAN,North America,Canada,2021-03-01,10015422,46003,138198,689,122961.0,73776.0,49184.0,1380.0,230.0,38000000,263563.737,1210.605,3636.789,18.132,0.19,2021,3,9,2021-03,1.3799,0.13
CAN,North America,Canada,2021-03-02,10081569,66147,139267,1069,127129.0,76277.0,49184.0,1984.0,330.0,38000000,265304.447,1740.711,3664.921,28.132,0.2,2021,3,9,2021-03,1.3814,0.13
CAN,North America,Canada,2021-03-03,10131495,49926,140122,855,131367.0,78820.0,52546.0,1497.0,249.0,38000000,266618.289,1313.842,3687.421,22.5,0.21,2021,3,9,2021-03,1.383,0.14
CAN,North America,Canada,2021-03-04,10178428,46933,140867,745,135674.0,81404.0,54269.0,1407.0,234.0,38000000,267853.368,1235.079,3707.026,19.605,0.21,2021,3,9,2021-03,1.384,0.14
CAN,North America,Canada,2021-03-05,10237388,58960,141724,857,140051.0,84030.0,56020.0,1768.0,0.0,38000000,269404.947,1551.579,3729.579,22.553,0.22,2021,3,9,2021-03,1.3844,0.15
CAN,North America,Canada,2021-03-06,10298787,61399,142667,943,144497.0,86698.0,57798.0,0.0,306.0,38000000,271020.711,1615.763,3754.395,24.816,0.23,2021,3,9,2021-03,1.3853,0.15
CAN,North America,Canada,2021-03-07,10343527,44740,143283,616,149012.0,89407.0,59604.0,1342.0,223.0,38000000,272198.079,1177.368,3770.605,16.211,0.24,2021,3,9,2021-03,1.3852,0.16
CAN,North America,Canada,2021-03-08,10388981,45454,143811,528,153597.0,92158.0,61438.0,1363.0,227.0,38000000,273394.237,1196.158,3784.5,13.895,0.24,2021,3,10,2021-03,1.3843,0.16
CAN,North America,Canada,2021-03-09,10433921,44940,144579,768,158252.0,94951.0,63300.0,1348.0,224.0,38000000,274576.868,1182.632,3804.711,20.211,0.25,2021,3,10,2021-03,1.3857,0.17
CAN,North America,Canada,2021-03-10,10477747,43826,145200,621,162976.0,97785.0,65190.0,1314.0,219.0,38000000,275730.184,1153.316,3821.053,16.342,0.26,2021,3,10,2021-03,1.3858,0.17
CAN,North America,Canada,2021-03-11,10534440,56693,146033,833,167769.0,100661.0,67107.0,1700.0,283.0,38000000,277222.105,1491.921,3842.974,21.921,0.26,2021,3,10,2021-03,1.3862,0.18
CAN,North America,Canada,2021-03-12,10589371,54931,147021,988,172632.0,103579.0,69052.0,1647.0,274.0,38000000,278667.658,1445.553,3868.974,26.0,0.27,2021,3,10,2021-03,1.3884,0.18
CAN,North America,Canada,2021-03-13,10645625,56254,148031,1010,177564.0,106538.0,71025.0,1687.0,281.0,38000000,280148.026,1480.368,3895.553,26.579,0.28,2021,3,10,2021-03,1.3905,0.19
CAN,North America,Canada,2021-03-14,10698312,52687,148801,770,182566.0,109539.0,73026.0,1580.0,263.0,38000000,281534.526,1386.5,3915.816,20.263,0.29,2021,3,10,2021-03,1.3909,0.19
CAN,North America,Canada,2021-03-15,10757272,58960,149391,590,187638.0,112582.0,75055.0,1768.0,294.0,38000000,283086.105,1551.579,3931.342,15.526,0.3,2021,3,11,2021-03,1.3887,0.2
CAN,North America,Canada,2021-03-16,10810304,53032,150082,691,192778.0,115666.0,77111.0,1590.0,265.0,38000000,284481.684,1395.579,3949.526,18.184,0.3,2021,3,11,2021-03,1.3883,0.2
CAN,North America,Canada,2021-03-17,10870780,60476,151144,1062,197989.0,118793.0,79195.0,1814.0,302.0,38000000,286073.158,1591.474,3977.474,27.947,0.31,2021,3,11,2021-03,1.3904,0.21
CAN,North America,Canada,2021-03-18,10922020,51240,151766,622,203268.0,121960.0,81307.0,1537.0,256.0,38000000,287421.579,1348.421,3993.842,16.368,0.32,2021,3,11,2021-03,1.3895,0.21
CAN,North America,Canada,2021-03-19,10979248,57228,152800,1034,208617.0,125170.0,83446.0,1716.0,286.0,38000000,288927.579,1506.0,4021.053,27.211,0.33,2021,3,11,2021-03,1.3917,0.22
CAN,North America,Canada,2021-03-20,11028353,49105,153312,512,214036.0,128421.0,85614.0,1473.0,245.0,38000000,290219.816,1292.237,4034.526,13.474,0.34,2021,3,11,2021-03,1.3902,0.23
CAN,North America,Canada,2021-03-21,11077758,49405,154027,715,219524.0,131714.0,87809.0,1482.0,247.0,38000000,291519.947,1300.132,4053.342,18.816,0.35,2021,3,11,2021-03,1.3904,0.23
CAN,North America,Canada,2021-03-22,11135240,57482,154834,807,225082.0,131714.0,90032.0,1724.0,287.0,38000000,293032.632,1512.684,4074.579,21.237,0.36,2021,3,12,2021-03,1.3905,0.24
CAN,North America,Canada,2021-03-23,11177526,42286,155335,501,230709.0,138425.0,92283.0,1268.0,211.0,38000000,294145.421,1112.789,4087.763,13.184,0.36,2021,3,12,2021-03,1.3897,0.24
CAN,North America,Canada,2021-03-24,11228694,51168,156238,903,236405.0,141843.0,94562.0,1535.0,255.0,38000000,295491.947,1346.526,4111.526,23.763,0.37,2021,3,12,2021-03,1.3914,0.25
CAN,North America,Canada,2021-03-25,11282768,54074,157044,806,242171.0,145302.0,96868.0,1622.0,270.0,38000000,296914.947,1423.0,4132.737,21.211,0.38,2021,3,12,2021-03,1.3919,0.25
CAN,North America,Canada,2021-03-26,11336999,54231,157676,632,248007.0,148804.0,99202.0,0.0,271.0,38000000,298342.079,1427.132,4149.368,16.632,0.39,2021,3,12,2021-03,1.3908,0.26
CAN,North America,Canada,2021-03-27,11387793,50794,158333,657,253912.0,152347.0,101564.0,1523.0,253.0,38000000,299678.763,1336.684,4166.658,17.289,0.4,2021,3,12,2021-03,1.3904,0.27
CAN,North America,Canada,2021-03-28,11435486,47693,159084,751,259886.0,155931.0,103954.0,1430.0,238.0,38000000,300933.842,1255.079,4186.421,19.763,0.41,2021,3,12,2021-03,1.3911,0.27
CAN,North America,Canada,2021-03-29,11479261,43775,159619,535,265930.0,159558.0,106372.0,1313.0,218.0,38000000,302085.816,1151.974,4200.5,14.079,0.42,2021,3,13,2021-03,1.3905,0.28
CAN,North America,Canada,2021-03-30,11535247,55986,160575,956,272043.0,163225.0,108817.0,1679.0,279.0,38000000,303559.132,1473.316,4225.658,25.158,0.43,2021,3,13,2021-03,1.392,0.29
CAN,North America,Canada,2021-03-31,11580563,45316,161078,503,278226.0,163225.0,111290.0,1359.0,226.0,38000000,304751.658,1192.526,4238.895,13.237,0.44,2021,3,13,2021-03,1.3909,0.29
CAN,North America,Canada,2021-04-01,11633748,53185,161713,635,284478.0,170686.0,113791.0,1595.0,265.0,38000000,306151.263,1399.605,4255.605,16.711,0.45,2021,4,13,2021-04,1.39,0.3
CAN,North America,Canada,2021-04-02,11672106,38358,162132,419,290800.0,174480.0,116320.0,1150.0,191.0,38000000,307160.684,1009.421,4266.632,11.026,0.46,2021,4,13,2021-04,1.3891,0.31
CAN,North America,Canada,2021-04-03,11713977,41871,162576,444,297191.0,178314.0,118876.0,1256.0,209.0,38000000,308262.553,1101.868,4278.316,11.684,0.47,2021,4,13,2021-04,1.3879,0.31
CAN,North America,Canada,2021-04-04,11757688,43711,163111,535,303652.0,182191.0,121460.0,1311.0,0.0,38000000,309412.842,1150.289,4292.395,14.079,0.48,2021,4,13,2021-04,1.3873,0.32
CAN,North America,Canada,2021-04-05,11807147,49459,164005,894,310182.0,186109.0,121460.0,1483.0,247.0,38000000,310714.395,1301.553,4315.921,23.526,0.49,2021,4,14,2021-04,1.389,0.32
CAN,North America,Canada,2021-04-06,11849800,42653,164453,448,316782.0,190069.0,126712.0,1279.0,213.0,38000000,311836.842,1122.447,4327.711,11.789,0.5,2021,4,14,2021-04,1.3878,0.33
CAN,North America,Canada,2021-04-07,11887090,37290,164882,429,316782.0,190069.0,129380.0,1118.0,186.0,38000000,312818.158,981.316,4339.0,11.289,0.51,2021,4,14,2021-04,1.3871,0.34
CAN,North America,Canada,2021-04-08,11926533,39443,165355,473,330190.0,198114.0,132076.0,1183.0,197.0,38000000,313856.132,1037.974,4351.447,12.447,0.52,2021,4,14,2021-04,1.3864,0.35
CAN,North America,Canada,2021-04-09,11967246,40713,165961,606,336998.0,202198.0,134799.0,1221.0,203.0,38000000,314927.526,1071.395,4367.395,15.947,0.53,2021,4,14,2021-04,1.3868,0.35
CAN,North America,Canada,2021-04-10,12006194,38948,166582,621,343875.0,206325.0,137550.0,1168.0,194.0,38000000,315952.474,1024.947,4383.737,16.342,0.54,2021,4,14,2021-04,1.3875,0.36
CAN,North America,Canada,2021-04-11,12045367,39173,167209,627,350822.0,210493.0,140328.0,0.0,195.0,38000000,316983.342,1030.868,4400.237,16.5,0.55,2021,4,14,2021-04,1.3882,0.37
CAN,North America,Canada,2021-04-12,12094249,48882,167688,479,357839.0,214703.0,140328.0,1466.0,244.0,38000000,318269.711,1286.368,4412.842,12.605,0.57,2021,4,15,2021-04,1.3865,0.37
CAN,North America,Canada,2021-04-13,12136536,42287,168329,641,364925.0,218955.0,145970.0,1268.0,211.0,38000000,319382.526,1112.816,4429.711,16.868,0.58,2021,4,15,2021-04,1.387,0.38
CAN,North America,Canada,2021-04-14,12178410,41874,168957,628,372080.0,223248.0,148832.0,1256.0,209.0,38000000,320484.474,1101.947,4446.237,16.526,0.59,2021,4,15,2021-04,1.3873,0.39
CAN,North America,Canada,2021-04-15,12229700,51290,169678,721,379305.0,227583.0,151722.0,1538.0,256.0,38000000,321834.211,1349.737,4465.211,18.974,0.6,2021,4,15,2021-04,1.3874,0.4
CAN,North America,Canada,2021-04-16,12271707,42007,170220,542,386599.0,227583.0,154639.0,0.0,210.0,38000000,322939.658,1105.447,4479.474,14.263,0.61,2021,4,15,2021-04,1.3871,0.41
CAN,North America,Canada,2021-04-17,12321621,49914,171038,818,393963.0,236377.0,157585.0,1497.0,249.0,38000000,324253.184,1313.526,4501.0,21.526,0.62,2021,4,15,2021-04,1.3881,0.41
CAN,North America,Canada,2021-04-18,12360545,38924,171528,490,401396.0,240837.0,160558.0,1167.0,194.0,38000000,325277.5,1024.316,4513.895,12.895,0.63,2021,4,15,2021-04,1.3877,0.42
CAN,North America,Canada,2021-04-19,12400905,40360,171998,470,408899.0,245339.0,163559.0,1210.0,201.0,38000000,326339.605,1062.105,4526.263,12.368,0.65,2021,4,16,2021-04,1.387,0.43
CAN,North America,Canada,2021-04-20,12440912,40007,172491,493,408899.0,249882.0,166588.0,1200.0,200.0,38000000,327392.421,1052.816,4539.237,12.974,0.66,2021,4,16,2021-04,1.3865,0.44
CAN,North America,Canada,2021-04-21,12483125,42213,173057,566,424113.0,254467.0,169645.0,1266.0,0.0,38000000,328503.289,1110.868,4554.132,14.895,0.67,2021,4,16,2021-04,1.3863,0.45
CAN,North America,Canada,2021-04-22,12525673,42548,173547,490,431824.0,259094.0,172729.0,1276.0,212.0,38000000,329622.974,1119.684,4567.026,12.895,0.68,2021,4,16,2021-04,1.3855,0.45
CAN,North America,Canada,2021-04-23,12562432,36759,174091,544,439605.0,263763.0,175842.0,1102.0,183.0,38000000,330590.316,967.342,4581.342,14.316,0.69,2021,4,16,2021-04,1.3858,0.46
CAN,North America,Canada,2021-04-24,12607795,45363,174867,776,447455.0,263763.0,178982.0,1360.0,226.0,38000000,331784.079,1193.763,4601.763,20.421,0.71,2021,4,16,2021-04,1.387,0.47
CAN,North America,Canada,2021-04-25,12648057,40262,175459,592,455374.0,273224.0,178982.0,1207.0,201.0,38000000,332843.605,1059.526,4617.342,15.579,0.72,2021,4,16,2021-04,1.3872,0.47
CAN,North America,Canada,2021-04-26,12680205,32148,175891,432,463363.0,278017.0,185345.0,964.0,160.0,38000000,333689.605,846.0,4628.711,11.368,0.73,2021,4,17,2021-04,1.3871,0.49
CAN,North America,Canada,2021-04-27,12721431,41226,176566,675,471422.0,282853.0,188568.0,1236.0,206.0,38000000,334774.5,1084.895,4646.474,17.763,0.74,2021,4,17,2021-04,1.3879,0.5
CAN,North America,Canada,2021-04-28,12765648,44217,177272,706,479550.0,287730.0,191820.0,1326.0,221.0,38000000,335938.105,1163.605,4665.053,18.579,0.76,2021,4,17,2021-04,1.3887,0.5
CAN,North America,Canada,2021-04-29,12800975,35327,177724,452,487747.0,292648.0,195098.0,1059.0,176.0,38000000,336867.763,929.658,4676.947,11.895,0.77,2021,4,17,2021-04,1.3884,0.51
CAN,North America,Canada,2021-04-30,12832754,31779,178193,469,496014.0,297608.0,198405.0,0.0,158.0,38000000,337704.053,836.289,4689.289,12.342,0.78,2021,4,17,2021-04,1.3886,0.52
CAN,North America,Canada,2021-05-01,12876245,43491,178881,688,504351.0,302610.0,201740.0,1304.0,217.0,38000000,338848.553,1144.5,4707.395,18.105,0.8,2021,5,17,2021-05,1.3892,0.53
CAN,North America,Canada,2021-05-02,12922059,45814,179421,540,512756.0,307653.0,205102.0,1374.0,229.0,38000000,340054.184,1205.632,4721.605,14.211,0.81,2021,5,17,2021-05,1.3885,0.54
CAN,North America,Canada,2021-05-03,12953821,31762,179827,406,521232.0,312739.0,208492.0,952.0,158.0,38000000,340890.026,835.842,4732.289,10.684,0.82,2021,5,18,2021-05,1.3882,0.55
CAN,North America,Canada,2021-05-04,12998478,44657,180301,474,529776.0,317865.0,211910.0,1339.0,223.0,38000000,342065.211,1175.184,4744.763,12.474,0.84,2021,5,18,2021-05,1.3871,0.56
CAN,North America,Canada,2021-05-05,13034117,35639,180941,640,538391.0,323034.0,215356.0,1069.0,178.0,38000000,343003.079,937.868,4761.605,16.842,0.85,2021,5,18,2021-05,1.3882,0.57
CAN,North America,Canada,2021-05-06,13078281,44164,181402,461,547074.0,328244.0,218829.0,1324.0,220.0,38000000,344165.289,1162.211,4773.737,12.132,0.86,2021,5,18,2021-05,1.387,0.58
CAN,North America,Canada,2021-05-07,13117816,39535,181842,440,555828.0,333496.0,218829.0,1186.0,197.0,38000000,345205.684,1040.395,4785.316,11.579,0.88,2021,5,18,2021-05,1.3862,0.58
CAN,North America,Canada,2021-05-08,13160702,42886,182431,589,555828.0,338790.0,225860.0,1286.0,0.0,38000000,346334.263,1128.579,4800.816,15.5,0.89,2021,5,18,2021-05,1.3862,0.59
CAN,North America,Canada,2021-05-09,13201803,41101,183128,697,573542.0,344125.0,229416.0,1233.0,205.0,38000000,347415.868,1081.605,4819.158,18.342,0.91,2021,5,18,2021-05,1.3871,0.6
CAN,North America,Canada,2021-05-10,13231556,29753,183506,378,582504.0,349502.0,233001.0,892.0,148.0,38000000,348198.842,782.974,4829.105,9.947,0.92,2021,5,19,2021-05,1.3869,0.61
CAN,North America,Canada,2021-05-11,13261694,30138,183992,486,591535.0,354921.0,236614.0,904.0,150.0,38000000,348991.947,793.105,4841.895,12.789,0.93,2021,5,19,2021-05,1.3874,0.62
CAN,North America,Canada,2021-05-12,13298354,36660,184555,563,600636.0,354921.0,240254.0,1099.0,183.0,38000000,349956.684,964.737,4856.711,14.816,0.95,2021,5,19,2021-05,1.3878,0.63
CAN,North America,Canada,2021-05-13,13329105,30751,185018,463,609806.0,365883.0,243922.0,922.0,153.0,38000000,350765.921,809.237,4868.895,12.184,0.96,2021,5,19,2021-05,1.3881,0.64
CAN,North America,Canada,2021-05-14,13364465,35360,185611,593,619045.0,371427.0,247618.0,1060.0,176.0,38000000,351696.447,930.526,4884.5,15.605,0.98,2021,5,19,2021-05,1.3888,0.65
CAN,North America,Canada,2021-05-15,13406713,42248,186027,416,628354.0,377012.0,251341.0,1267.0,211.0,38000000,352808.237,1111.789,4895.447,10.947,0.99,2021,5,19,2021-05,1.3876,0.66
CAN,North America,Canada,2021-05-16,13439373,32660,186598,571,637733.0,382639.0,255093.0,979.0,163.0,38000000,353667.711,859.474,4910.474,15.026,1.01,2021,5,19,2021-05,1.3884,0.67
CAN,North America,Canada,2021-05-17,13474638,35265,187185,587,647180.0,388308.0,258872.0,1057.0,176.0,38000000,354595.737,928.026,4925.921,15.447,1.02,2021,5,20,2021-05,1.3892,0.68
CAN,North America,Canada,2021-05-18,13508276,33638,187775,590,656698.0,394018.0,262679.0,1009.0,168.0,38000000,355480.947,885.211,4941.447,15.526,1.04,2021,5,20,2021-05,1.3901,0.69
CAN,North America,Canada,2021-05-19,13545227,36951,188379,604,666285.0,399771.0,266514.0,1108.0,184.0,38000000,356453.342,972.395,4957.342,15.895,1.05,2021,5,20,2021-05,1.3907,0.7
CAN,North America,Canada,2021-05-20,13575932,30705,188903,524,675941.0,405564.0,270376.0,921.0,153.0,38000000,357261.368,808.026,4971.132,13.789,1.07,2021,5,20,2021-05,1.3915,0.71
CAN,North America,Canada,2021-05-21,13607446,31514,189263,360,685667.0,411400.0,274266.0,0.0,157.0,38000000,358090.684,829.316,4980.605,9.474,1.08,2021,5,20,2021-05,1.3909,0.72
CAN,North America,Canada,2021-05-22,13647172,39726,189755,492,695462.0,417277.0,278184.0,1191.0,198.0,38000000,359136.105,1045.421,4993.553,12.947,1.1,2021,5,20,2021-05,1.3904,0.73
CAN,North America,Canada,2021-05-23,13686111,38939,190236,481,705327.0,423196.0,282130.0,1168.0,194.0,38000000,360160.816,1024.711,5006.211,12.658,1.11,2021,5,20,2021-05,1.39,0.74
CAN,North America,Canada,2021-05-24,13724626,38515,190646,410,715261.0,429156.0,286104.0,1155.0,192.0,38000000,361174.368,1013.553,5017.0,10.789,1.13,2021,5,21,2021-05,1.3891,0.75
CAN,North America,Canada,2021-05-25,13762782,38156,191249,603,725265.0,435159.0,290106.0,1144.0,190.0,38000000,362178.474,1004.105,5032.868,15.868,1.15,2021,5,21,2021-05,1.3896,0.76
CAN,North America,Canada,2021-05-26,13796562,33780,191616,367,735338.0,441202.0,294135.0,0.0,168.0,38000000,363067.421,888.947,5042.526,9.658,1.16,2021,5,21,2021-05,1.3889,0.77
CAN,North America,Canada,2021-05-27,13833955,37393,191996,380,745480.0,447288.0,298192.0,1121.0,186.0,38000000,364051.447,984.026,5052.526,10.0,1.18,2021,5,21,2021-05,1.3879,0.78
CAN,North America,Canada,2021-05-28,13866598,32643,192525,529,755692.0,453415.0,302276.0,979.0,163.0,38000000,364910.474,859.026,5066.447,13.921,1.19,2021,5,21,2021-05,1.3884,0.8
CAN,North America,Canada,2021-05-29,13895270,28672,193020,495,765974.0,459584.0,306389.0,860.0,143.0,38000000,365665.0,754.526,5079.474,13.026,1.21,2021,5,21,2021-05,1.3891,0.81
CAN,North America,Canada,2021-05-30,13927885,32615,193545,525,776325.0,465795.0,310530.0,0.0,163.0,38000000,366523.289,858.289,5093.289,13.816,1.23,2021,5,21,2021-05,1.3896,0.82
CAN,North America,Canada,2021-05-31,13957263,29378,194033,488,786745.0,472047.0,314698.0,881.0,146.0,38000000,367296.395,773.105,5106.132,12.842,1.24,2021,5,22,2021-05,1.3902,0.83
CAN,North America,Canada,2021-06-01,13989766,32503,194511,478,797235.0,478341.0,318894.0,975.0,162.0,38000000,368151.737,855.342,5118.711,12.579,1.26,2021,6,22,2021-06,1.3904,0.84
CAN,North America,Canada,2021-06-02,14020974,31208,195046,535,807795.0,484677.0,323118.0,936.0,156.0,38000000,368973.0,821.263,5132.789,14.079,1.28,2021,6,22,2021-06,1.3911,0.85
CAN,North America,Canada,2021-06-03,14056262,35288,195535,489,818424.0,491054.0,327369.0,1058.0,0.0,38000000,369901.632,928.632,5145.658,12.868,1.29,2021,6,22,2021-06,1.3911,0.86
CAN,North America,Canada,2021-06-04,14088316,32054,196111,576,829122.0,497473.0,327369.0,961.0,160.0,38000000,370745.158,843.526,5160.816,15.158,1.31,2021,6,22,2021-06,1.392,0.86
CAN,North America,Canada,2021-06-05,14125040,36724,196500,389,829122.0,503934.0,335956.0,1101.0,183.0,38000000,371711.579,966.421,5171.053,10.237,1.33,2021,6,22,2021-06,1.3911,0.88
CAN,North America,Canada,2021-06-06,14159148,34108,197062,562,850727.0,510436.0,340290.0,1023.0,170.0,38000000,372609.158,897.579,5185.842,14.789,1.34,2021,6,22,2021-06,1.3918,0.9
CAN,North America,Canada,2021-06-07,14198810,39662,197660,598,861634.0,516980.0,344653.0,1189.0,198.0,38000000,373652.895,1043.737,5201.579,15.737,1.36,2021,6,23,2021-06,1.3921,0.91
CAN,North America,Canada,2021-06-08,14227241,28431,198074,414,872610.0,523566.0,349044.0,852.0,142.0,38000000,374401.079,748.184,5212.474,10.895,1.38,2021,6,23,2021-06,1.3922,0.92
CAN,North America,Canada,2021-06-09,14263827,36586,198651,577,883656.0,530193.0,353462.0,1097.0,182.0,38000000,375363.868,962.789,5227.658,15.184,1.4,2021,6,23,2021-06,1.3927,0.93
CAN,North America,Canada,2021-06-10,14300256,36429,199261,610,894771.0,536862.0,357908.0,1092.0,182.0,38000000,376322.526,958.658,5243.711,16.053,1.41,2021,6,23,2021-06,1.3934,0.94
CAN,North America,Canada,2021-06-11,14340546,40290,199943,682,905956.0,536862.0,362382.0,1208.0,201.0,38000000,377382.789,1060.263,5261.658,17.947,1.43,2021,6,23,2021-06,1.3942,0.95
CAN,North America,Canada,2021-06-12,14372993,32447,200306,363,917210.0,550326.0,366884.0,973.0,162.0,38000000,378236.658,853.868,5271.211,9.553,1.45,2021,6,23,2021-06,1.3936,0.97
CAN,North America,Canada,2021-06-13,14404608,31615,200665,359,928533.0,557119.0,371413.0,948.0,158.0,38000000,379068.632,831.974,5280.658,9.447,1.47,2021,6,23,2021-06,1.3931,0.98
CAN,North America,Canada,2021-06-14,14434474,29866,200959,294,939926.0,563955.0,375970.0,895.0,149.0,38000000,379854.579,785.947,5288.395,7.737,1.48,2021,6,24,2021-06,1.3922,0.99
